"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentID","Input.sentence1","Input.context1","Answer.Comments","Answer.Q1MultiLineTextInput","Approve","Reject"
"3MA5N0ATTCBMYVCAYOMZH82MB7MWKJ","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3MRNMEIQW561VFSVSVYBS4M3ZT4LD8","A2FV0CMG9S8CU0","Submitted","Thu Feb 25 12:18:58 PST 2016","Thu Feb 25 12:21:19 PST 2016","Fri Feb 26 12:21:19 PST 2016","","","","141","0% (0/0)","0% (0/0)","0% (0/0)","113","Hence , some seen it as being considerate in keeping the genetic risk of getting the disease in confidential .","Furthermore , some will wish not to become a burden of anyone as seeking medical attention is relatively costly .","{}","Hence, some believe it's considerate to keep the genetic risk of contracting the disease confidential."
"3MA5N0ATTCBMYVCAYOMZH82MB7MWKJ","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3SEPORI8WNZN2X6NNMYIAIPVTZSAZR","A381WH9M9O2WQY","Submitted","Thu Feb 25 14:33:30 PST 2016","Thu Feb 25 14:35:47 PST 2016","Fri Feb 26 14:35:47 PST 2016","","","","137","100% (177/177)","0% (0/0)","0% (0/0)","113","Hence , some seen it as being considerate in keeping the genetic risk of getting the disease in confidential .","Furthermore , some will wish not to become a burden of anyone as seeking medical attention is relatively costly .","{}","Hence , some see it as being considerate to keep the genetic risk of getting the disease confidential ."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","34YB12FSQYOODHK7UX0YY24PCQAMGL","A2FV0CMG9S8CU0","Submitted","Thu Feb 25 12:27:34 PST 2016","Thu Feb 25 12:29:04 PST 2016","Fri Feb 26 12:29:04 PST 2016","","","","90","0% (0/0)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has discovered he or she has a genetic disorder, the decision to tell relatives is solely a matter of the individual's moral beliefs."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3H8DHMCCW9BQB9AD7VMAD49OATWDKU","A3HBMPB74FWI1","Submitted","Thu Feb 25 11:51:19 PST 2016","Thu Feb 25 11:52:12 PST 2016","Fri Feb 26 11:52:12 PST 2016","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has gotten to know of a genetic disorder, disclosing it to his or her relative is solely a matter of preference within the their moral system ."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3IO1LGZLK9X7VZTXOJHTHTQ5Y7X68U","A381WH9M9O2WQY","Submitted","Thu Feb 25 14:40:43 PST 2016","Thu Feb 25 14:43:32 PST 2016","Fri Feb 26 14:43:32 PST 2016","","","","169","100% (177/177)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has gotten to know about a genetic disorder , disclosing this information to his or her relatives is solely a matter of preference within the individual moral system ."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3IUZPWIU1O7PKFA4OQR05SY9H9BKWJ","AU6ZURVHX4KPT","Submitted","Thu Feb 25 13:35:02 PST 2016","Thu Feb 25 13:52:16 PST 2016","Fri Feb 26 13:52:16 PST 2016","","","","1034","0% (0/0)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has learned of a genetic disorder, disclosing this information to his or her relatives is solely a matter of preference as determined by that individual's moral beliefs."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3QECW5O0KH1UAFL7MYIJGJ8SGP15TW","A2O2SCXA7IW2FY","Submitted","Thu Feb 25 13:51:46 PST 2016","Thu Feb 25 13:52:35 PST 2016","Fri Feb 26 13:52:35 PST 2016","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the individual's moral system ."
"3OZ4VAIBEXFE8M6NQTHRURJVP9KJVX","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3WS1NTTKEYCLW3H5U87IIKX08860FM","A1FGKIKJYSL1MI","Submitted","Thu Feb 25 11:55:38 PST 2016","Thu Feb 25 11:58:04 PST 2016","Fri Feb 26 11:58:04 PST 2016","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","30","In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .","Afterall , what affects one family may or may not affect another although the families has a common genetic make up , shared by either of the parents .","{}","In cases where an individual has become aware of a genetic disorder, disclosing or not disclosing it to his/her relatives is solely a matter of preference within that individual's moral system."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","32SVAV9L3F9MH4ZU2F396HKGE4OA3P","A2O2SCXA7IW2FY","Submitted","Thu Feb 25 13:50:37 PST 2016","Thu Feb 25 13:51:42 PST 2016","Fri Feb 26 13:51:42 PST 2016","","","","65","0% (0/0)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","And even as we gather together, more people find themselves having less topics to talk about than before and choose to dig from their social media again ."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","392CY0QWG1RM5I1WEH05XK055CFI4C","ASK4B4COH0OOH","Submitted","Thu Feb 25 11:59:45 PST 2016","Thu Feb 25 12:02:01 PST 2016","Fri Feb 26 12:02:01 PST 2016","","","","136","0% (0/0)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","Even though we gather more people together, they have fewer topics to talk about than they did before. These people choose to go back to digging around their social media again."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3EJJQNKU9R5TATSAJBEX51A0XDJRHA","A3HBMPB74FWI1","Submitted","Thu Feb 25 11:53:26 PST 2016","Thu Feb 25 11:53:53 PST 2016","Fri Feb 26 11:53:53 PST 2016","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","And even when we gather together more people find themselves have fewer topics to talk about than before and choose to look at their social media again ."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3JBT3HLQF82UP1CPC5GF0DEQSLSZPW","A381WH9M9O2WQY","Submitted","Thu Feb 25 14:37:42 PST 2016","Thu Feb 25 14:40:33 PST 2016","Fri Feb 26 14:40:33 PST 2016","","","","171","100% (177/177)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","And even though we gather together more people find themselves having less topics to talk about than before and choose to look into their social media instead ."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3VE8AYVF8MX3ESM8PCKXBZ3IR6Z8FY","A1YJKLVJW1FE33","Submitted","Thu Feb 25 14:41:56 PST 2016","Thu Feb 25 14:42:59 PST 2016","Fri Feb 26 14:42:59 PST 2016","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","And even as we gather together, people find less topics to talk about than before and choose to turn to their social media."
"33W1NHWFYHLPV9723KKYH3J0BMHTZC","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3WYP994K17RMA5KF1NFNG6E7RMHY6H","A1MYX54GBKZ8KW","Submitted","Thu Feb 25 11:50:36 PST 2016","Thu Feb 25 11:54:28 PST 2016","Fri Feb 26 11:54:28 PST 2016","","","","232","0% (0/0)","0% (0/0)","0% (0/0)","621","And even we gather together more people find themselves has less topics to talk than before and choose to digging from their social media again .","However , we get less chance and less importance to talk face to face since social media is so convinient , advanced and interesting .","{}","Even when we gather together, more people find themselves having fewer topics to talk about than before and choose to return to their social media."
"3FTID4TN8LY176PSYPGOH50HBFQYLM","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","31LVTDXBL7AVWPB0AWTVXT37EUSRLH","A3HBMPB74FWI1","Submitted","Thu Feb 25 11:53:54 PST 2016","Thu Feb 25 11:54:10 PST 2016","Fri Feb 26 11:54:10 PST 2016","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","523","On the other hand , it may pass the disease to the next generation if the carrier hides the truth .","On the one hand , it can tell members of the carrier &#39;s family the possible disease they may have and can perform treatment in time if possible .","{}","On the other hand , they may pass the disease to the next generation if the carrier hides the truth ."
"3FTID4TN8LY176PSYPGOH50HBFQYLM","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3DUZQ9U6SMOAT9N73PV6AC65RUTVS8","A381WH9M9O2WQY","Submitted","Thu Feb 25 14:31:15 PST 2016","Thu Feb 25 14:33:22 PST 2016","Fri Feb 26 14:33:22 PST 2016","","","","127","100% (177/177)","0% (0/0)","0% (0/0)","523","On the other hand , it may pass the disease to the next generation if the carrier hides the truth .","On the one hand , it can tell members of the carrier &#39;s family the possible disease they may have and can perform treatment in time if possible .","I just changed passed to spread, because it sounds a little more natural.  Other than that, it looked good.","On the other hand , it may spread the disease to the next generation if the carrier hides the truth ."
"3FTID4TN8LY176PSYPGOH50HBFQYLM","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3I02618YA06D32IF6IH7JLZBQ3XPUH","ASK4B4COH0OOH","Submitted","Thu Feb 25 11:57:07 PST 2016","Thu Feb 25 11:57:59 PST 2016","Fri Feb 26 11:57:59 PST 2016","","","","52","0% (0/0)","0% (0/0)","0% (0/0)","523","On the other hand , it may pass the disease to the next generation if the carrier hides the truth .","On the one hand , it can tell members of the carrier &#39;s family the possible disease they may have and can perform treatment in time if possible .","{}","If the carrier hides the truth it may pass the disease on to the next generation."
"3FTID4TN8LY176PSYPGOH50HBFQYLM","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3NS0A6KXC48OCOJQ9MQS640YRU1ZGO","AUIFZNBA7KZ2S","Submitted","Thu Feb 25 14:07:52 PST 2016","Thu Feb 25 14:08:41 PST 2016","Fri Feb 26 14:08:41 PST 2016","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","523","On the other hand , it may pass the disease to the next generation if the carrier hides the truth .","On the one hand , it can tell members of the carrier &#39;s family the possible disease they may have and can perform treatment in time if possible .","{}","On the other hand, the disease may be passed to the next generation if the carrier hides the truth."
"3FTID4TN8LY176PSYPGOH50HBFQYLM","3CM00QMEULMZP704QCXER5QU7E46WS","Grammatical Error Correction","In this task, you are presented with a single English sentence and are asked to correct any spelling and grammatical mistakes in the provided text box.","grammatical error correction, proofreading, revision, refinement, English","$0.20","Thu Feb 25 11:47:55 PST 2016","6","BatchId:2284698;","1800","86400","Thu Mar 03 11:47:55 PST 2016","","","3TXMY6UCAEO2HK2UK4BWPK3FOZNQCA","A2O2SCXA7IW2FY","Submitted","Thu Feb 25 13:52:40 PST 2016","Thu Feb 25 13:53:14 PST 2016","Fri Feb 26 13:53:14 PST 2016","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","523","On the other hand , it may pass the disease to the next generation if the carrier hides the truth .","On the one hand , it can tell members of the carrier &#39;s family the possible disease they may have and can perform treatment in time if possible .","{}","On the other hand , he or she may pass the disease to the next generation if the carrier hides the truth ."
